Store,Dept,Date,Weekly_Sales,predicted_sales,prediction_error,absolute_error
1,17,2012-07-20,7195.7,7607.794473083219,-412.0944730832189,412.0944730832189
1,17,2012-07-27,8435.09,7647.969935201671,787.1200647983287,787.1200647983287
1,17,2012-08-03,7809.58,8502.353797955291,-692.7737979552912,692.7737979552912
1,17,2012-08-10,8441.34,7778.354231173205,662.9857688267948,662.9857688267948
1,17,2012-08-17,8710.04,8439.15647612975,270.88352387025043,270.88352387025043
1,17,2012-08-24,9523.9,8559.339119882095,964.5608801179042,964.5608801179042
1,17,2012-08-31,8158.73,8945.408429134497,-786.6784291344975,786.6784291344975
1,17,2012-09-07,8712.44,8551.284689774719,161.15531022528194,161.15531022528194
1,17,2012-09-14,7075.73,8648.119191741565,-1572.3891917415658,1572.3891917415658
1,17,2012-09-21,7143.59,7608.5383175417,-464.9483175416999,464.9483175416999
1,17,2012-09-28,7155.75,7558.368666106498,-402.6186661064976,402.6186661064976
1,17,2012-10-05,9040.52,7538.798735974255,1501.7212640257458,1501.7212640257458
1,17,2012-10-12,7908.36,8656.231624018788,-747.8716240187887,747.8716240187887
1,17,2012-10-19,7640.43,7984.865953393616,-344.4359533936158,344.4359533936158
1,17,2012-10-26,7640.92,7787.258473670182,-146.33847367018188,146.33847367018188
1,18,2012-06-01,0.2,195.70324281218944,-195.50324281218946,195.50324281218946
1,18,2012-06-08,4.97,195.70324281218944,-190.73324281218945,190.73324281218945
1,18,2012-07-20,2.91,195.70324281218944,-192.79324281218945,192.79324281218945
1,18,2012-08-17,9.97,36.07827947968271,-26.108279479682714,26.108279479682714
1,18,2012-08-24,4.97,36.07827947968271,-31.108279479682714,31.108279479682714
1,18,2012-08-31,4.97,36.07827947968271,-31.108279479682714,31.108279479682714
1,18,2012-09-07,4.97,36.07827947968271,-31.108279479682714,31.108279479682714
1,18,2012-09-14,649.09,36.07827947968271,613.0117205203173,613.0117205203173
1,18,2012-09-21,3361.0,1170.464838864741,2190.535161135259,2190.535161135259
1,18,2012-09-28,4867.7,2674.258084447199,2193.4419155528008,2193.4419155528008
1,18,2012-10-05,7291.46,4859.495260944922,2431.964739055078,2431.964739055078
1,18,2012-10-12,8171.79,6955.28119260885,1216.5088073911502,1216.5088073911502
1,18,2012-10-19,10569.09,8116.4585481455515,2452.6314518544486,2452.6314518544486
1,18,2012-10-26,17934.28,10130.079601249703,7804.200398750296,7804.200398750296
1,19,2012-06-01,1406.0,1110.8376539529725,295.16234604702754,295.16234604702754
1,19,2012-06-08,1242.44,1512.8495485319045,-270.4095485319044,270.4095485319044
1,19,2012-06-15,951.49,1287.4546614584065,-335.96466145840645,335.96466145840645
1,19,2012-06-22,1174.7,1106.1313679288278,68.56863207117226,68.56863207117226
1,19,2012-06-29,1040.98,1217.7985970946797,-176.81859709467972,176.81859709467972
1,19,2012-07-06,1195.29,1149.7917614842995,45.49823851570045,45.49823851570045
1,19,2012-07-13,1003.66,1191.7382970748429,-188.0782970748429,188.0782970748429
1,19,2012-07-20,955.74,1085.6646060264254,-129.9246060264254,129.9246060264254
1,19,2012-07-27,1016.28,1033.943256949697,-17.663256949696915,17.663256949696915
1,19,2012-08-03,901.62,1052.1261262318517,-150.50612623185168,150.50612623185168
1,19,2012-08-10,875.1,938.3454614759356,-63.2454614759356,63.2454614759356
1,19,2012-08-17,1192.39,921.8201567283052,270.56984327169494,270.56984327169494
1,19,2012-08-24,1328.49,1166.3430841588877,162.14691584111233,162.14691584111233
1,19,2012-08-31,900.06,1315.1287665369996,-415.06876653699965,415.06876653699965
1,19,2012-09-07,1225.7,1023.4364480129574,202.26355198704266,202.26355198704266
1,19,2012-09-14,733.78,1215.747269069513,-481.9672690695131,481.9672690695131
1,19,2012-09-21,1015.46,853.843545156332,161.61645484366807,161.61645484366807
1,19,2012-09-28,1385.85,1014.375093664027,371.47490633597295,371.47490633597295
1,19,2012-10-05,1192.58,1388.1558208482684,-195.57582084826845,195.57582084826845
1,19,2012-10-12,1415.68,1179.8134091304642,235.8665908695359,235.8665908695359
1,19,2012-10-19,1247.56,1450.2628210550606,-202.70282105506067,202.70282105506067
1,19,2012-10-26,1640.81,1274.6402563237311,366.1697436762688,366.1697436762688
1,20,2012-06-01,4353.92,4495.346800212274,-141.42680021227352,141.42680021227352
1,20,2012-06-08,4943.11,4431.058127907231,512.0518720927685,512.0518720927685
1,20,2012-06-15,3948.1,4950.348283331617,-1002.2482833316167,1002.2482833316167
1,20,2012-06-22,5218.84,4257.047521797617,961.7924782023829,961.7924782023829
1,20,2012-06-29,4847.43,5069.841039589338,-222.41103958933763,222.41103958933763
1,20,2012-07-06,5485.86,4895.627531002947,590.2324689970528,590.2324689970528
1,20,2012-07-13,3737.06,5283.049055297547,-1545.989055297547,1545.989055297547
1,20,2012-07-20,4831.71,4268.818730849062,562.8912691509377,562.8912691509377
1,20,2012-07-27,3810.16,4728.54225534986,-918.3822553498603,918.3822553498603
1,20,2012-08-03,4708.44,4244.09845285315,464.34154714684973,464.34154714684973
1,20,2012-08-10,4534.37,4493.237011391417,41.13298860858322,41.13298860858322
1,20,2012-08-17,3980.4,4510.785877712082,-530.3858777120818,530.3858777120818
1,20,2012-08-24,3452.67,4217.557722712334,-764.8877227123339,764.8877227123339
1,20,2012-08-31,4602.26,4015.2095338284057,587.0504661715945,587.0504661715945
1,20,2012-09-07,4342.34,4471.621156909111,-129.2811569091109,129.2811569091109
1,20,2012-09-14,3548.56,4329.789978957245,-781.2299789572448,781.2299789572448
1,20,2012-09-21,3532.28,3987.310407129795,-455.03040712979464,455.03040712979464
1,20,2012-09-28,3200.54,3979.3232036601394,-778.7832036601394,778.7832036601394
1,20,2012-10-05,4184.73,3463.6369366706317,721.0930633293679,721.0930633293679
1,20,2012-10-12,3126.49,4115.456342853917,-988.966342853917,988.966342853917
1,20,2012-10-19,3640.07,3445.332030106889,194.7379698931113,194.7379698931113
1,20,2012-10-26,2680.53,3726.20489580203,-1045.6748958020298,1045.6748958020298
1,21,2012-06-01,7206.04,7195.661286577794,10.378713422205692,10.378713422205692
1,21,2012-06-08,7373.09,7205.13410385547,167.95589614453002,167.95589614453002
1,21,2012-06-15,7345.49,7244.629670826317,100.86032917368266,100.86032917368266
1,21,2012-06-22,7768.11,7265.627617523341,502.48238247665904,502.48238247665904
1,21,2012-06-29,6490.2,7539.940300683765,-1049.7403006837649,1049.7403006837649
1,21,2012-07-06,7500.71,6987.617359285288,513.0926407147117,513.0926407147117
1,21,2012-07-13,6717.31,7363.945434218679,-646.6354342186787,646.6354342186787
1,21,2012-07-20,6321.9,7075.047478169423,-753.1474781694233,753.1474781694233
1,21,2012-07-27,6371.95,6902.251958018911,-530.3019580189111,530.3019580189111
1,21,2012-08-03,6393.77,6886.2573248744,-492.48732487439975,492.48732487439975
1,21,2012-08-10,6752.85,6737.460477353821,15.389522646179103,15.389522646179103
1,21,2012-08-17,6182.36,6800.718898062642,-618.3588980626428,618.3588980626428
1,21,2012-08-24,6965.28,6511.082417895494,454.1975821045062,454.1975821045062
1,21,2012-08-31,7031.77,6923.62696916104,108.14303083896084,108.14303083896084
1,21,2012-09-07,8258.47,7074.71805734208,1183.7519426579192,1183.7519426579192
1,21,2012-09-14,8013.36,7937.604290164546,75.75570983545367,75.75570983545367
1,21,2012-09-21,7085.79,7905.305406775935,-819.5154067759349,819.5154067759349
1,21,2012-09-28,7737.13,7318.351682944583,418.77831705541666,418.77831705541666
1,21,2012-10-05,7790.01,7551.584584524944,238.42541547505607,238.42541547505607
1,21,2012-10-12,7020.8,7629.102130276593,-608.3021302765928,608.3021302765928
1,21,2012-10-19,7614.71,7365.802763658266,248.90723634173446,248.90723634173446
1,21,2012-10-26,8194.63,7667.391432475391,527.2385675246078,527.2385675246078
1,22,2012-06-01,6332.62,6883.483495727536,-550.8634957275362,550.8634957275362
1,22,2012-06-08,6816.23,6652.012798489698,164.2172015103015,164.2172015103015
1,22,2012-06-15,5764.52,6830.460247243164,-1065.9402472431639,1065.9402472431639
1,22,2012-06-22,7233.96,6200.632168857308,1033.327831142692,1033.327831142692
1,22,2012-06-29,6008.22,6984.057947846473,-975.8379478464731,975.8379478464731
1,22,2012-07-06,6382.12,6331.326584393018,50.79341560698231,50.79341560698231
1,22,2012-07-13,5881.8,6453.27926326089,-571.4792632608896,571.4792632608896
1,22,2012-07-20,6767.52,6258.011877762046,509.508122237954,509.508122237954
1,22,2012-07-27,7170.57,6738.257195436453,432.3128045635467,432.3128045635467
1,22,2012-08-03,7160.87,6880.433615629537,280.4363843704632,280.4363843704632
1,22,2012-08-10,7229.94,6936.684860418303,293.2551395816963,293.2551395816963
1,22,2012-08-17,7788.49,7078.773078227662,709.7169217723376,709.7169217723376
1,22,2012-08-24,6364.81,7441.821093543532,-1077.0110935435314,1077.0110935435314
1,22,2012-08-31,5742.4,6901.324687219017,-1158.924687219017,1158.924687219017
1,22,2012-09-07,7669.83,6276.700443888984,1393.1295561110155,1393.1295561110155
1,22,2012-09-14,5462.99,7276.528796784478,-1813.538796784478,1813.538796784478
1,22,2012-09-21,5663.49,5932.150834326536,-268.66083432653613,268.66083432653613
1,22,2012-09-28,6892.92,6071.5474589946125,821.3725410053876,821.3725410053876
1,22,2012-10-05,7821.14,6835.60737386095,985.5326261390501,985.5326261390501
1,22,2012-10-12,8966.16,7252.367708709396,1713.7922912906042,1713.7922912906042
1,22,2012-10-19,8236.39,8656.231624018788,-419.84162401878893,419.84162401878893
1,22,2012-10-26,8236.88,8022.8105597146105,214.06944028538874,214.06944028538874
1,23,2012-06-01,23504.62,20761.044417067093,2743.5755829329064,2743.5755829329064
1,23,2012-06-08,23792.73,22536.993380475567,1255.7366195244322,1255.7366195244322
1,23,2012-06-15,24836.02,23157.96634663714,1678.053653362862,1678.053653362862
1,23,2012-06-22,26200.55,24194.14696601162,2006.4030339883793,2006.4030339883793
1,23,2012-06-29,23036.0,25264.135533964403,-2228.1355339644033,2228.1355339644033
1,23,2012-07-06,22965.73,23792.1251032771,-826.3951032771001,826.3951032771001
1,23,2012-07-13,18326.49,23712.625760665436,-5386.135760665435,5386.135760665435
1,23,2012-07-20,18400.73,19167.056887508028,-766.3268875080284,766.3268875080284
1,23,2012-07-27,18105.68,19288.430518673973,-1182.7505186739727,1182.7505186739727
1,23,2012-08-03,22566.41,19055.208087470437,3511.201912529563,3511.201912529563
1,23,2012-08-10,21599.34,21853.05819102239,-253.71819102238805,253.71819102238805
1,23,2012-08-17,21808.81,21078.6164928732,730.1935071268017,730.1935071268017
1,23,2012-08-24,25618.62,21253.067275620317,4365.552724379682,4365.552724379682
1,23,2012-08-31,23361.12,24507.323458968047,-1146.203458968048,1146.203458968048
1,23,2012-09-07,17406.85,23401.038784756114,-5994.188784756116,5994.188784756116
1,23,2012-09-14,14172.52,18774.342820971906,-4601.8228209719055,4601.8228209719055
1,23,2012-09-21,15702.02,15016.021585632128,685.9984143678721,685.9984143678721
1,23,2012-09-28,14731.92,16402.508200809025,-1670.5882008090248,1670.5882008090248
1,23,2012-10-05,19478.62,15478.65499975028,3999.9650002497183,3999.9650002497183
1,23,2012-10-12,21024.28,19061.12045959281,1963.1595404071886,1963.1595404071886
1,23,2012-10-19,17191.96,19658.979933586998,-2467.0199335869984,2467.0199335869984
1,23,2012-10-26,21460.58,18056.716442574758,3403.863557425244,3403.863557425244
1,24,2012-06-01,3853.81,5024.624987472185,-1170.8149874721853,1170.8149874721853
1,24,2012-06-08,3810.35,4229.96117272253,-419.6111727225302,419.6111727225302
1,24,2012-06-15,3670.73,4154.382160498665,-483.6521604986651,483.6521604986651
1,24,2012-06-22,4129.07,4076.260122858415,52.80987714158482,52.80987714158482
1,24,2012-06-29,3729.35,4245.831707037992,-516.4817070379918,516.4817070379918
1,24,2012-07-06,4671.82,4002.300159448482,669.5198405515175,669.5198405515175
1,24,2012-07-13,4537.83,4350.218844079149,187.61115592085116,187.61115592085116
1,24,2012-07-20,5164.1,4393.366835594387,770.733164405613,770.733164405613
1,24,2012-07-27,5974.25,4931.019912229716,1043.2300877702837,1043.2300877702837
1,24,2012-08-03,8003.97,5647.475048490919,2356.494951509081,2356.494951509081
1,24,2012-08-10,8870.23,7604.6625025022495,1265.56749749775,1265.56749749775
1,24,2012-08-17,12967.94,8552.883727553113,4415.056272446887,4415.056272446887
1,24,2012-08-24,16785.62,12215.580096248706,4570.0399037512925,4570.0399037512925
1,24,2012-08-31,13181.63,16516.69799349825,-3335.067993498249,3335.067993498249
1,24,2012-09-07,5138.69,13407.31762960641,-8268.62762960641,8268.62762960641
1,24,2012-09-14,4980.64,5576.353883102464,-595.713883102464,595.713883102464
1,24,2012-09-21,4979.52,5582.6697860038785,-603.149786003878,603.149786003878
1,24,2012-09-28,4364.69,5582.6697860038785,-1217.9797860038789,1217.9797860038789
1,24,2012-10-05,7322.07,4916.0998034006925,2405.970196599307,2405.970196599307
1,24,2012-10-12,7733.2,7859.373771204835,-126.17377120483525,126.17377120483525
1,24,2012-10-19,5355.52,7586.497308706688,-2230.977308706688,2230.977308706688
1,24,2012-10-26,7106.74,5862.698072919171,1244.0419270808288,1244.0419270808288
1,25,2012-06-01,11528.12,11221.290642873671,306.82935712632934,306.82935712632934
1,25,2012-06-08,10527.53,11165.294599397548,-637.7645993975475,637.7645993975475
1,25,2012-06-15,10329.88,10756.736979458972,-426.856979458973,426.856979458973
1,25,2012-06-22,9848.45,10776.942271964297,-928.4922719642964,928.4922719642964
1,25,2012-06-29,9566.04,10260.690589728078,-694.6505897280767,694.6505897280767
1,25,2012-07-06,11324.5,10003.358652011275,1321.141347988725,1321.141347988725
1,25,2012-07-13,8281.23,10896.86536057526,-2615.635360575261,2615.635360575261
1,25,2012-07-20,9237.46,8712.39664870796,525.0633512920394,525.0633512920394
1,25,2012-07-27,8528.82,9599.385075180871,-1070.5650751808716,1070.5650751808716
1,25,2012-08-03,10019.2,9219.662039306293,799.5379606937076,799.5379606937076
1,25,2012-08-10,8614.67,9581.326259737536,-966.656259737536,966.656259737536
1,25,2012-08-17,9780.51,9045.511621986185,734.9983780138155,734.9983780138155
1,25,2012-08-24,10625.07,9597.316704144348,1027.7532958556512,1027.7532958556512
1,25,2012-08-31,10284.77,10228.520170677495,56.24982932250532,56.24982932250532
1,25,2012-09-07,7461.45,10509.155119677347,-3047.7051196773473,3047.7051196773473
1,25,2012-09-14,7541.58,8037.178103744428,-495.59810374442804,495.59810374442804
1,25,2012-09-21,7804.28,8101.467073051126,-297.1870730511264,297.1870730511264
1,25,2012-09-28,7685.71,8150.357208656317,-464.64720865631716,464.64720865631716
1,25,2012-10-05,11140.24,8051.601288136149,3088.6387118638504,3088.6387118638504
1,25,2012-10-12,10485.04,10597.309230771654,-112.26923077165338,112.26923077165338
1,25,2012-10-19,8702.47,9962.35519494466,-1259.8851949446598,1259.8851949446598
1,25,2012-10-26,11066.13,9257.602101329543,1808.5278986704561,1808.5278986704561
1,26,2012-06-01,5319.66,5655.581013786088,-335.9210137860882,335.9210137860882
1,26,2012-06-08,5082.27,5525.259887109837,-442.9898871098367,442.9898871098367
1,26,2012-06-15,5688.08,5434.310149788223,253.76985021177734,253.76985021177734
1,26,2012-06-22,5852.37,5598.219574573676,254.15042542632364,254.15042542632364
1,26,2012-06-29,5615.89,5765.559076461995,-149.66907646199434,149.66907646199434
1,26,2012-07-06,5851.77,5557.573493549834,294.19650645016645,294.19650645016645
1,26,2012-07-13,4375.44,5973.824658907699,-1598.3846589076993,1598.3846589076993
1,26,2012-07-20,5279.41,4916.0998034006925,363.31019659930735,363.31019659930735
1,26,2012-07-27,4350.86,5355.596038347213,-1004.7360383472133,1004.7360383472133
1,26,2012-08-03,5764.11,4925.457066470397,838.6529335296027,838.6529335296027
1,26,2012-08-10,5498.9,5613.065055183169,-114.16505518316899,114.16505518316899
1,26,2012-08-17,4924.3,5391.615275653803,-467.3152756538029,467.3152756538029
1,26,2012-08-24,5369.29,5222.091697218616,147.19830278138397,147.19830278138397
1,26,2012-08-31,5602.58,5349.948680099044,252.63131990095553,252.63131990095553
1,26,2012-09-07,5011.22,5581.523690902167,-570.3036909021666,570.3036909021666
1,26,2012-09-14,6001.13,5238.270166404505,762.8598335954948,762.8598335954948
1,26,2012-09-21,6550.81,5736.372766368733,814.4372336312672,814.4372336312672
1,26,2012-09-28,5035.97,6645.726356320085,-1609.7563563200847,1609.7563563200847
1,26,2012-10-05,8784.99,5403.8196001149445,3381.1703998850553,3381.1703998850553
1,26,2012-10-12,12773.34,8552.883727553113,4220.456272446887,4220.456272446887
1,26,2012-10-19,7004.13,12323.854431191245,-5319.724431191245,5319.724431191245
1,26,2012-10-26,7412.16,6835.473341715593,576.6866582844068,576.6866582844068
1,27,2012-06-01,1030.9,894.5993852788322,136.3006147211679,136.3006147211679
1,27,2012-06-08,1033.86,992.2316113001839,41.628388699816014,41.628388699816014
1,27,2012-06-15,822.19,1014.375093664027,-192.1850936640269,192.1850936640269
1,27,2012-06-22,1030.06,912.34415945289,117.7158405471099,117.7158405471099
1,27,2012-06-29,1010.07,1014.375093664027,-4.305093664026913,4.305093664026913
1,27,2012-07-06,993.52,1014.375093664027,-20.85509366402698,20.85509366402698
1,27,2012-07-13,1018.36,1002.2973770741513,16.0626229258487,16.0626229258487
1,27,2012-07-20,1241.1,1022.0565920410958,219.04340795890414,219.04340795890414
1,27,2012-07-27,938.36,1179.768800981509,-241.408800981509,241.408800981509
1,27,2012-08-03,1145.67,1010.6574618418394,135.01253815816062,135.01253815816062
1,27,2012-08-10,1122.14,1179.5763191019971,-57.436319101997015,57.436319101997015
1,27,2012-08-17,1476.09,1190.2036224031644,285.8863775968355,285.8863775968355
1,27,2012-08-24,1643.59,1443.2034535878524,200.38654641214748,200.38654641214748
1,27,2012-08-31,1580.28,1621.7704955562037,-41.49049555620377,41.49049555620377
1,27,2012-09-07,1060.29,1594.2373548050375,-533.9473548050375,533.9473548050375
